4.03131115e+000 1.10520000e+001 3.76380000e+001
4.07045010e+000 1.02180000e+001 3.87570000e+001
4.10958904e+000 6.77190000e+000 3.99370000e+001
4.14872798e+000 3.28850000e+000 4.11170000e+001
4.18786693e+000 -1.95000000e-001 4.22970000e+001
4.22700587e+000 -3.67850000e+000 4.34780000e+001
4.26614481e+000 -7.08650000e+000 4.43040000e+001
4.30528376e+000 -9.63040000e+000 4.10810000e+001
4.34442270e+000 -1.21740000e+001 3.78580000e+001
4.38356164e+000 -1.47180000e+001 3.46350000e+001
4.42270059e+000 -1.72620000e+001 3.14110000e+001
4.46183953e+000 -1.92650000e+001 2.83290000e+001
4.50097847e+000 -1.87110000e+001 2.59160000e+001
4.54011742e+000 -1.81570000e+001 2.35020000e+001
4.57925636e+000 -1.76020000e+001 2.10880000e+001
4.61839530e+000 -1.70480000e+001 1.86740000e+001
4.65753425e+000 -1.64060000e+001 1.67160000e+001
4.69667319e+000 -1.55550000e+001 1.58510000e+001
4.73581213e+000 -1.47040000e+001 1.49850000e+001
4.77495108e+000 -1.38520000e+001 1.41200000e+001
4.81409002e+000 -1.30010000e+001 1.32540000e+001
4.85322896e+000 -1.22800000e+001 1.25940000e+001
4.89236791e+000 -1.17650000e+001 1.22560000e+001
4.93150685e+000 -1.12500000e+001 1.19180000e+001
4.97064579e+000 -1.07350000e+001 1.15800000e+001
5.00978474e+000 -1.02200000e+001 1.12430000e+001
5.04892368e+000 -9.83320000e+000 1.10260000e+001
5.08806262e+000 -9.58370000e+000 1.09380000e+001
5.12720157e+000 -9.33430000e+000 1.08510000e+001
5.16634051e+000 -9.08480000e+000 1.07640000e+001
5.20547945e+000 -8.83530000e+000 1.06770000e+001
5.24461840e+000 -8.78060000e+000 1.05360000e+001
5.28375734e+000 -8.86810000e+000 1.03560000e+001
5.32289628e+000 -8.95560000e+000 1.01760000e+001
5.36203523e+000 -9.04310000e+000 9.99590000e+000
5.40117417e+000 -9.13060000e+000 9.81590000e+000
5.44031311e+000 -9.09650000e+000 9.51110000e+000
5.47945205e+000 -9.00330000e+000 9.14530000e+000
5.51859100e+000 -8.91000000e+000 8.77950000e+000
5.55772994e+000 -8.81670000e+000 8.41380000e+000
5.59686888e+000 -8.72350000e+000 8.04800000e+000
5.63600783e+000 -8.59110000e+000 7.79790000e+000
5.67514677e+000 -8.44680000e+000 7.58290000e+000
5.71428571e+000 -8.30250000e+000 7.36790000e+000
5.75342466e+000 -8.15820000e+000 7.15300000e+000
5.79256360e+000 -8.01390000e+000 6.93800000e+000
5.83170254e+000 -7.90210000e+000 6.73750000e+000
5.87084149e+000 -7.79550000e+000 6.53930000e+000
5.90998043e+000 -7.68890000e+000 6.34110000e+000
5.94911937e+000 -7.58240000e+000 6.14290000e+000
5.98825832e+000 -7.47580000e+000 5.94470000e+000
6.02739726e+000 -7.31890000e+000 5.82910000e+000
6.06653620e+000 -7.15970000e+000 5.71740000e+000
6.10567515e+000 -7.00040000e+000 5.60570000e+000
6.14481409e+000 -6.84120000e+000 5.49400000e+000
6.18395303e+000 -6.68180000e+000 5.38260000e+000
6.22309198e+000 -6.51980000e+000 5.27730000e+000
6.26223092e+000 -6.35770000e+000 5.17210000e+000
6.30136986e+000 -6.19570000e+000 5.06680000e+000
6.34050881e+000 -6.03360000e+000 4.96160000e+000
6.37964775e+000 -5.87560000e+000 4.85700000e+000
6.41878669e+000 -5.74170000e+000 4.75680000e+000
6.45792564e+000 -5.60780000e+000 4.65660000e+000
6.49706458e+000 -5.47380000e+000 4.55640000e+000
6.53620352e+000 -5.33990000e+000 4.45610000e+000
6.57534247e+000 -5.21880000e+000 4.35820000e+000
6.61448141e+000 -5.13890000e+000 4.26760000e+000
6.65362035e+000 -5.05900000e+000 4.17710000e+000
6.69275930e+000 -4.97910000e+000 4.08650000e+000
6.73189824e+000 -4.89920000e+000 3.99600000e+000
6.77103718e+000 -4.81920000e+000 3.90520000e+000
6.81017613e+000 -4.73890000e+000 3.81420000e+000
6.84931507e+000 -4.65850000e+000 3.72320000e+000
6.88845401e+000 -4.57820000e+000 3.63210000e+000
6.92759295e+000 -4.49790000e+000 3.54110000e+000
6.96673190e+000 -4.41300000e+000 3.45990000e+000
7.00587084e+000 -4.32260000e+000 3.39050000e+000
7.04500978e+000 -4.23220000e+000 3.32110000e+000
7.08414873e+000 -4.14180000e+000 3.25170000e+000
7.12328767e+000 -4.05140000e+000 3.18230000e+000
7.16242661e+000 -3.95900000e+000 3.11700000e+000
7.20156556e+000 -3.86480000e+000 3.05520000e+000
7.24070450e+000 -3.77070000e+000 2.99330000e+000
7.27984344e+000 -3.67650000e+000 2.93150000e+000
7.31898239e+000 -3.58240000e+000 2.86960000e+000
7.35812133e+000 -3.49160000e+000 2.81000000e+000
7.39726027e+000 -3.40280000e+000 2.75160000e+000
7.43639922e+000 -3.31400000e+000 2.69320000e+000
7.47553816e+000 -3.22510000e+000 2.63480000e+000
7.51467710e+000 -3.13630000e+000 2.57640000e+000
7.55381605e+000 -3.07320000e+000 2.53480000e+000
7.59295499e+000 -3.01930000e+000 2.49930000e+000
7.63209393e+000 -2.96550000e+000 2.46370000e+000
7.67123288e+000 -2.91160000e+000 2.42810000e+000
7.71037182e+000 -2.85770000e+000 2.39260000e+000
7.74951076e+000 -2.80390000e+000 2.35700000e+000
7.78864971e+000 -2.75000000e+000 2.32140000e+000
7.82778865e+000 -2.69610000e+000 2.28590000e+000
7.86692759e+000 -2.64230000e+000 2.25030000e+000
7.90606654e+000 -2.58840000e+000 2.21470000e+000
7.94520548e+000 -2.53950000e+000 2.18280000e+000
7.98434442e+000 -2.49110000e+000 2.15110000e+000
8.02348337e+000 -2.44260000e+000 2.11950000e+000
8.06262231e+000 -2.39410000e+000 2.08780000e+000
8.10176125e+000 -2.34580000e+000 2.05630000e+000
8.14090020e+000 -2.30220000e+000 2.02810000e+000
8.18003914e+000 -2.25850000e+000 2.00000000e+000
8.21917808e+000 -2.21500000e+000 1.97190000e+000
8.25831703e+000 -2.17130000e+000 1.94380000e+000
8.29745597e+000 -2.12770000e+000 1.91560000e+000
8.33659491e+000 -2.08410000e+000 1.88750000e+000
8.37573386e+000 -2.04050000e+000 1.85940000e+000
8.41487280e+000 -1.99690000e+000 1.83130000e+000
8.45401174e+000 -1.95330000e+000 1.80320000e+000
8.49315068e+000 -1.91400000e+000 1.77680000e+000
8.53228963e+000 -1.89090000e+000 1.75720000e+000
8.57142857e+000 -1.86780000e+000 1.73760000e+000
8.61056751e+000 -1.84480000e+000 1.71810000e+000
8.64970646e+000 -1.82170000e+000 1.69850000e+000
8.68884540e+000 -1.79920000e+000 1.67910000e+000
8.72798434e+000 -1.77790000e+000 1.66020000e+000
8.76712329e+000 -1.75660000e+000 1.64140000e+000
8.80626223e+000 -1.73530000e+000 1.62250000e+000
8.84540117e+000 -1.71400000e+000 1.60370000e+000
8.88454012e+000 -1.69290000e+000 1.58560000e+000
8.92367906e+000 -1.67220000e+000 1.56870000e+000
8.96281800e+000 -1.65160000e+000 1.55180000e+000
9.00195695e+000 -1.63090000e+000 1.53490000e+000
9.04109589e+000 -1.61020000e+000 1.51800000e+000
9.08023483e+000 -1.59030000e+000 1.50320000e+000
9.11937378e+000 -1.57100000e+000 1.49060000e+000
9.15851272e+000 -1.55170000e+000 1.47790000e+000
9.19765166e+000 -1.53240000e+000 1.46530000e+000
9.23679061e+000 -1.51310000e+000 1.45260000e+000
9.27592955e+000 -1.49380000e+000 1.43990000e+000
9.31506849e+000 -1.47440000e+000 1.42720000e+000
9.35420744e+000 -1.45500000e+000 1.41450000e+000
9.39334638e+000 -1.43570000e+000 1.40180000e+000
9.43248532e+000 -1.41630000e+000 1.38910000e+000
9.47162427e+000 -1.40150000e+000 1.37840000e+000
9.51076321e+000 -1.38870000e+000 1.36840000e+000
9.54990215e+000 -1.37590000e+000 1.35850000e+000
9.58904110e+000 -1.36300000e+000 1.34850000e+000
9.62818004e+000 -1.35020000e+000 1.33860000e+000
9.66731898e+000 -1.33950000e+000 1.32960000e+000
9.70645793e+000 -1.32930000e+000 1.32070000e+000
9.74559687e+000 -1.31910000e+000 1.31190000e+000
9.78473581e+000 -1.30890000e+000 1.30310000e+000
9.82387476e+000 -1.29870000e+000 1.29430000e+000
9.86301370e+000 -1.28840000e+000 1.28620000e+000
9.90215264e+000 -1.27810000e+000 1.27830000e+000
9.94129159e+000 -1.26780000e+000 1.27040000e+000
9.98043053e+000 -1.25750000e+000 1.26250000e+000
1.00195695e+001 -1.24720000e+000 1.25450000e+000
1.00587084e+001 -1.23620000e+000 1.25420000e+000
1.00978474e+001 -1.22510000e+000 1.25390000e+000
1.01369863e+001 -1.21400000e+000 1.25360000e+000
1.01761252e+001 -1.20300000e+000 1.25330000e+000
1.02152642e+001 -1.19190000e+000 1.25300000e+000
1.02544031e+001 -1.18090000e+000 1.25270000e+000
1.02935421e+001 -1.16980000e+000 1.25240000e+000
1.03326810e+001 -1.15880000e+000 1.25210000e+000
1.03718200e+001 -1.14770000e+000 1.25180000e+000
1.04109589e+001 -1.13580000e+000 1.25050000e+000
1.04500978e+001 -1.12020000e+000 1.24450000e+000
1.04892368e+001 -1.10460000e+000 1.23860000e+000
1.05283757e+001 -1.08890000e+000 1.23260000e+000
1.05675147e+001 -1.07330000e+000 1.22660000e+000
1.06066536e+001 -1.05640000e+000 1.21920000e+000
1.06457926e+001 -1.03620000e+000 1.20760000e+000
1.06849315e+001 -1.01600000e+000 1.19590000e+000
1.07240705e+001 -9.95790000e-001 1.18430000e+000
1.07632094e+001 -9.75580000e-001 1.17270000e+000
1.08023483e+001 -9.55370000e-001 1.16110000e+000
1.08414873e+001 -9.35160000e-001 1.14950000e+000
1.08806262e+001 -9.14950000e-001 1.13790000e+000
1.09197652e+001 -8.94740000e-001 1.12630000e+000
1.09589041e+001 -8.74530000e-001 1.11470000e+000
1.09980431e+001 -8.56200000e-001 1.09990000e+000
1.10371820e+001 -8.40080000e-001 1.08140000e+000
1.10763209e+001 -8.23960000e-001 1.06290000e+000
1.11154599e+001 -8.07840000e-001 1.04440000e+000
1.11545988e+001 -7.91720000e-001 1.02590000e+000
1.11937378e+001 -7.75860000e-001 1.00690000e+000
1.12328767e+001 -7.60220000e-001 9.87600000e-001
1.12720157e+001 -7.44580000e-001 9.68290000e-001
1.13111546e+001 -7.28940000e-001 9.48980000e-001
1.13502935e+001 -7.13300000e-001 9.29670000e-001
1.13894325e+001 -6.99020000e-001 9.11910000e-001
1.14285714e+001 -6.85480000e-001 8.94980000e-001
1.14677104e+001 -6.71940000e-001 8.78050000e-001
1.15068493e+001 -6.58390000e-001 8.61120000e-001
1.15459883e+001 -6.44850000e-001 8.44200000e-001
1.15851272e+001 -6.35110000e-001 8.31580000e-001
1.16242661e+001 -6.26680000e-001 8.20440000e-001
1.16634051e+001 -6.18250000e-001 8.09300000e-001
1.17025440e+001 -6.09820000e-001 7.98170000e-001
1.17416830e+001 -6.01390000e-001 7.87030000e-001
1.17808219e+001 -5.92990000e-001 7.75940000e-001
1.18199609e+001 -5.84610000e-001 7.64860000e-001
1.18590998e+001 -5.76220000e-001 7.53780000e-001
1.18982387e+001 -5.67830000e-001 7.42700000e-001
1.19373777e+001 -5.59440000e-001 7.31620000e-001
1.19765166e+001 -5.48680000e-001 7.24710000e-001
1.20156556e+001 -5.37820000e-001 7.17980000e-001
1.20547945e+001 -5.26960000e-001 7.11250000e-001
1.20939335e+001 -5.16100000e-001 7.04510000e-001
1.21330724e+001 -5.05180000e-001 6.97890000e-001
1.21722114e+001 -4.93170000e-001 6.93160000e-001
1.22113503e+001 -4.81170000e-001 6.88440000e-001
1.22504892e+001 -4.69170000e-001 6.83710000e-001
1.22896282e+001 -4.57170000e-001 6.78980000e-001
1.23287671e+001 -4.45250000e-001 6.74300000e-001
1.23679061e+001 -4.33870000e-001 6.69880000e-001
1.24070450e+001 -4.22480000e-001 6.65460000e-001
1.24461840e+001 -4.11100000e-001 6.61040000e-001
1.24853229e+001 -3.99710000e-001 6.56610000e-001
1.25244618e+001 -3.90070000e-001 6.53050000e-001
1.25636008e+001 -3.85890000e-001 6.52170000e-001
1.26027397e+001 -3.81720000e-001 6.51300000e-001
1.26418787e+001 -3.77540000e-001 6.50420000e-001
1.26810176e+001 -3.73360000e-001 6.49540000e-001
1.27201566e+001 -3.69180000e-001 6.48670000e-001
1.27592955e+001 -3.65000000e-001 6.47790000e-001
1.27984344e+001 -3.60820000e-001 6.46910000e-001
1.28375734e+001 -3.56650000e-001 6.46040000e-001
1.28767123e+001 -3.52470000e-001 6.45160000e-001
1.29158513e+001 -3.47800000e-001 6.44560000e-001
1.29549902e+001 -3.42480000e-001 6.44330000e-001
1.29941292e+001 -3.37170000e-001 6.44100000e-001
1.30332681e+001 -3.31850000e-001 6.43870000e-001
1.30724070e+001 -3.26530000e-001 6.43640000e-001
1.31115460e+001 -3.20550000e-001 6.43780000e-001
1.31506849e+001 -3.13970000e-001 6.44270000e-001
1.31898239e+001 -3.07390000e-001 6.44750000e-001
1.32289628e+001 -3.00810000e-001 6.45240000e-001
1.32681018e+001 -2.94230000e-001 6.45720000e-001
1.33072407e+001 -2.87650000e-001 6.46210000e-001
1.33463796e+001 -2.81070000e-001 6.46690000e-001
1.33855186e+001 -2.74490000e-001 6.47180000e-001
1.34246575e+001 -2.67910000e-001 6.47660000e-001
1.34637965e+001 -2.61330000e-001 6.48150000e-001
1.35029354e+001 -2.55600000e-001 6.46050000e-001
1.35420744e+001 -2.50220000e-001 6.42920000e-001
1.35812133e+001 -2.44840000e-001 6.39790000e-001
1.36203523e+001 -2.39450000e-001 6.36660000e-001
1.36594912e+001 -2.34070000e-001 6.33530000e-001
1.36986301e+001 -2.28830000e-001 6.29960000e-001
1.37377691e+001 -2.23620000e-001 6.26280000e-001
1.37769080e+001 -2.18420000e-001 6.22610000e-001
1.38160470e+001 -2.13220000e-001 6.18930000e-001
1.38551859e+001 -2.08020000e-001 6.15250000e-001
1.38943249e+001 -2.03520000e-001 6.11700000e-001
1.39334638e+001 -1.99110000e-001 6.08150000e-001
1.39726027e+001 -1.94690000e-001 6.04610000e-001
1.40117417e+001 -1.90280000e-001 6.01070000e-001
1.40508806e+001 -1.85860000e-001 5.97530000e-001
1.40900196e+001 -1.83640000e-001 5.94350000e-001
1.41291585e+001 -1.81420000e-001 5.91170000e-001
1.41682975e+001 -1.79200000e-001 5.88000000e-001
1.42074364e+001 -1.76990000e-001 5.84820000e-001
1.42465753e+001 -1.74770000e-001 5.81640000e-001
1.42857143e+001 -1.72560000e-001 5.78480000e-001
1.43248532e+001 -1.70360000e-001 5.75320000e-001
1.43639922e+001 -1.68150000e-001 5.72160000e-001
1.44031311e+001 -1.65940000e-001 5.69000000e-001
1.44422701e+001 -1.63730000e-001 5.65630000e-001
1.44814090e+001 -1.61470000e-001 5.61480000e-001
1.45205479e+001 -1.59210000e-001 5.57330000e-001
1.45596869e+001 -1.56950000e-001 5.53180000e-001
1.45988258e+001 -1.54690000e-001 5.49030000e-001
1.46379648e+001 -1.52430000e-001 5.44720000e-001
1.46771037e+001 -1.50140000e-001 5.40060000e-001
1.47162427e+001 -1.47860000e-001 5.35400000e-001
1.47553816e+001 -1.45570000e-001 5.30730000e-001
1.47945205e+001 -1.43290000e-001 5.26070000e-001
1.48336595e+001 -1.40970000e-001 5.21380000e-001
1.48727984e+001 -1.38610000e-001 5.16670000e-001
1.49119374e+001 -1.36250000e-001 5.11950000e-001
1.49510763e+001 -1.33890000e-001 5.07230000e-001
1.49902153e+001 -1.31530000e-001 5.02510000e-001
1.50293542e+001 -1.28500000e-001 4.97290000e-001
1.50684932e+001 -1.24770000e-001 4.91560000e-001
1.51076321e+001 -1.21050000e-001 4.85830000e-001
1.51467710e+001 -1.17320000e-001 4.80110000e-001
1.51859100e+001 -1.13600000e-001 4.74380000e-001
1.52250489e+001 -1.09870000e-001 4.68650000e-001
1.52641879e+001 -1.06150000e-001 4.62920000e-001
1.53033268e+001 -1.02430000e-001 4.57200000e-001
1.53424658e+001 -9.87000000e-002 4.51470000e-001
1.53816047e+001 -9.49800000e-002 4.45740000e-001
1.54207436e+001 -9.05800000e-002 4.39360000e-001
1.54598826e+001 -8.58800000e-002 4.32680000e-001
1.54990215e+001 -8.11700000e-002 4.26000000e-001
1.55381605e+001 -7.64700000e-002 4.19320000e-001
1.55772994e+001 -7.17600000e-002 4.12640000e-001
1.56164384e+001 -6.61200000e-002 4.05050000e-001
1.56555773e+001 -6.02000000e-002 3.97190000e-001
1.56947162e+001 -5.42900000e-002 3.89340000e-001
1.57338552e+001 -4.83700000e-002 3.81480000e-001
1.57729941e+001 -4.24600000e-002 3.73630000e-001
1.58121331e+001 -3.65400000e-002 3.65770000e-001
1.58512720e+001 -3.06300000e-002 3.57920000e-001
1.58904110e+001 -2.47100000e-002 3.50060000e-001
1.59295499e+001 -1.88000000e-002 3.42200000e-001
1.59686888e+001 -1.28800000e-002 3.34350000e-001
1.60078278e+001 -8.10000000e-003 3.27890000e-001
1.60469667e+001 -3.36000000e-003 3.21490000e-001
1.60861057e+001 1.39000000e-003 3.15080000e-001
1.61252446e+001 6.13000000e-003 3.08670000e-001
1.61643836e+001 1.08600000e-002 3.02280000e-001
1.62035225e+001 1.53800000e-002 2.96150000e-001
1.62426614e+001 1.99000000e-002 2.90020000e-001
1.62818004e+001 2.44300000e-002 2.83880000e-001
1.63209393e+001 2.89500000e-002 2.77750000e-001
1.63600783e+001 3.34500000e-002 2.71690000e-001
1.63992172e+001 3.78100000e-002 2.66060000e-001
1.64383562e+001 4.21700000e-002 2.60430000e-001
1.64774951e+001 4.65300000e-002 2.54800000e-001
1.65166341e+001 5.08900000e-002 2.49170000e-001
1.65557730e+001 5.50700000e-002 2.44020000e-001
1.65949119e+001 5.88200000e-002 2.40140000e-001
1.66340509e+001 6.25600000e-002 2.36260000e-001
1.66731898e+001 6.63000000e-002 2.32380000e-001
1.67123288e+001 7.00400000e-002 2.28500000e-001
1.67514677e+001 7.37800000e-002 2.24620000e-001
1.67906067e+001 7.75200000e-002 2.20740000e-001
1.68297456e+001 8.12600000e-002 2.16860000e-001
1.68688845e+001 8.50000000e-002 2.12970000e-001
1.69080235e+001 8.87400000e-002 2.09090000e-001
1.69471624e+001 9.25700000e-002 2.06000000e-001
1.69863014e+001 9.65200000e-002 2.03820000e-001
1.70254403e+001 1.00470000e-001 2.01640000e-001
1.70645793e+001 1.04420000e-001 1.99460000e-001
1.71037182e+001 1.08360000e-001 1.97280000e-001
1.71428571e+001 1.12380000e-001 1.95650000e-001
1.71819961e+001 1.16450000e-001 1.94460000e-001
1.72211350e+001 1.20520000e-001 1.93270000e-001
1.72602740e+001 1.24580000e-001 1.92080000e-001
1.72994129e+001 1.28650000e-001 1.90890000e-001
1.73385519e+001 1.32730000e-001 1.89710000e-001
1.73776908e+001 1.36810000e-001 1.88540000e-001
1.74168297e+001 1.40890000e-001 1.87360000e-001
1.74559687e+001 1.44970000e-001 1.86190000e-001
1.74951076e+001 1.49060000e-001 1.85010000e-001
1.75342466e+001 1.53490000e-001 1.84220000e-001
1.75733855e+001 1.58040000e-001 1.83570000e-001
1.76125245e+001 1.62600000e-001 1.82910000e-001
1.76516634e+001 1.67150000e-001 1.82250000e-001
1.76908023e+001 1.71710000e-001 1.81590000e-001
1.77299413e+001 1.76260000e-001 1.80940000e-001
1.77690802e+001 1.80810000e-001 1.80280000e-001
1.78082192e+001 1.85370000e-001 1.79620000e-001
1.78473581e+001 1.89920000e-001 1.78970000e-001
1.78864971e+001 1.94480000e-001 1.78310000e-001
1.79256360e+001 1.99030000e-001 1.77650000e-001
1.79647750e+001 2.03580000e-001 1.76990000e-001
1.80039139e+001 2.08140000e-001 1.76340000e-001
1.80430528e+001 2.12690000e-001 1.75680000e-001
1.80821918e+001 2.17240000e-001 1.75020000e-001
1.81213307e+001 2.21800000e-001 1.74370000e-001
1.81604697e+001 2.26350000e-001 1.73710000e-001
1.81996086e+001 2.30910000e-001 1.73050000e-001
1.82387476e+001 2.35460000e-001 1.72390000e-001
1.82778865e+001 2.40010000e-001 1.71740000e-001
1.83170254e+001 2.44570000e-001 1.71080000e-001
1.83561644e+001 2.49120000e-001 1.70420000e-001
1.83953033e+001 2.53680000e-001 1.69760000e-001
1.84344423e+001 2.58230000e-001 1.69110000e-001
1.84735812e+001 2.62670000e-001 1.68470000e-001
1.85127202e+001 2.66730000e-001 1.67910000e-001
1.85518591e+001 2.70790000e-001 1.67340000e-001
1.85909980e+001 2.74850000e-001 1.66780000e-001
1.86301370e+001 2.78910000e-001 1.66210000e-001
1.86692759e+001 2.82940000e-001 1.65650000e-001
1.87084149e+001 2.86910000e-001 1.65110000e-001
1.87475538e+001 2.90880000e-001 1.64560000e-001
1.87866928e+001 2.94850000e-001 1.64010000e-001
1.88258317e+001 2.98810000e-001 1.63470000e-001
1.88649706e+001 3.02660000e-001 1.62940000e-001
1.89041096e+001 3.06350000e-001 1.62450000e-001
1.89432485e+001 3.10050000e-001 1.61950000e-001
1.89823875e+001 3.13740000e-001 1.61460000e-001
1.90215264e+001 3.17430000e-001 1.60960000e-001
1.90606654e+001 3.20620000e-001 1.60560000e-001
1.90998043e+001 3.23350000e-001 1.60240000e-001
1.91389432e+001 3.26090000e-001 1.59930000e-001
1.91780822e+001 3.28820000e-001 1.59610000e-001
1.92172211e+001 3.31550000e-001 1.59290000e-001
1.92563601e+001 3.34290000e-001 1.58980000e-001
1.92954990e+001 3.37020000e-001 1.58660000e-001
1.93346380e+001 3.39760000e-001 1.58350000e-001
1.93737769e+001 3.42490000e-001 1.58030000e-001
1.94129159e+001 3.45230000e-001 1.57710000e-001
1.94520548e+001 3.47170000e-001 1.57540000e-001
1.94911937e+001 3.48800000e-001 1.57430000e-001
1.95303327e+001 3.50440000e-001 1.57320000e-001
1.95694716e+001 3.52070000e-001 1.57210000e-001
1.96086106e+001 3.53700000e-001 1.57110000e-001
1.96477495e+001 3.54750000e-001 1.57100000e-001
1.96868885e+001 3.55670000e-001 1.57130000e-001
1.97260274e+001 3.56580000e-001 1.57150000e-001
1.97651663e+001 3.57500000e-001 1.57180000e-001
1.98043053e+001 3.58410000e-001 1.57200000e-001
